Country,Region,District,Aimak,Locality,AltNames,OldName,SearchString,LocalityType,Population
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Дёбёй,,,,село,1791
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Канды,,,,село,751
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Мин-Орюк,,,,село,1360
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Маркай,,,,село,729
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Сай,,,,село,496
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Тёолёс,,,,село,1152
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Таштак,,,,село,1437
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Тюрк-Маала,,,,село,1187
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Ульгю,,,,село,2470
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Ченгет-Сай,,,,село,1012
Кыргызстан,Джалал-Абадская,Сузакский,Барпынский,Чокмор,,,,село,2493
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Кюмюш-Азиз,,,,село,6975
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Кургак-Кёль,,,,село,6328
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Кыр-Джол,,,,село,656
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Кайнар,,,,село,136
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Арал-Сай,,,,село,3191
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Джар-Кыштак,,,,село,6885
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Сасык-Булак,,,,село,217
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Тотия,,,,село,3622
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Чымчык-Джар,,,,село,1611
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Ырыс,,,,село,1124
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Кыр-Джол,,,,село,909
Кыргызстан,Джалал-Абадская,Сузакский,Ырысский,Кайнар,,,,село,38
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Карамарт,,,,село,3995
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Ак-Булак,,,,село,146
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Ак-Тоок,,,,село,2872
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Джаны-Арык,,,,село,623
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Джылан-Темир,,,,село,270
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Каду,,,,село,1804
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Кара-Булак,,,,село,1776
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Катранкы,,,,село,1099
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Кашка-Терек,,,,село,1485
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Кыз-Кёль,,,,село,1260
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Кызыл-Кия,,,,село,1542
Кыргызстан,Джалал-Абадская,Сузакский,Кыз-Кельский,Сары-Булак,,,,село,972
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Бостон,,,,село,3003
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Ак-Булак,,,,село,371
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Ак-Терек,,,,село,88
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Акчалуу,,,,село,38
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Алмалуу-Булак,,,,село,24
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Кара-Инген,,,,село,96
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Кара-Кёль,,,,село,1128
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Кызыл-Сенир,,,,село,3958
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Орто-Азия,,,,село,3741
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Соку-Таш,,,,село,471
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Ак-Баш,,,,село,3556
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Шатрак,,,,село,542
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Жаны-Ачы,,,,село,2800
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Кашка-Суу,,,,село,45
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Жашасын-2,,,,село,1414
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Алчалуу,,,,село,108
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Кызыл-Алма,,,,село,74
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Талаа-Булак,,,,село,2557
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Таштак,,,,село,4051
Кыргызстан,Джалал-Абадская,Сузакский,Кызыл-Тууский,Мундуз,,,,село,4429
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Октябрьское,,,,село,11275
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Багыш,,,,село,3130
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Беш-Бала,,,,село,1913
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Кедей-Арык,,,,село,1601
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Кызыл-Туу,,,,село,1535
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Сары-Булак,,,,село,1180
Кыргызстан,Джалал-Абадская,Сузакский,Багышский,Сафаровка,,,,село,2985
Кыргызстан,Джалал-Абадская,Сузакский,Ленинский,Ленинское,,,,село,2768
Кыргызстан,Джалал-Абадская,Сузакский,Ленинский,Орто-Сай,,Гавриловка,,село,1912
Кыргызстан,Джалал-Абадская,Сузакский,Ленинский,Жыгач-Коргон,,им.Фрунзе,,село,3205
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Бек-Абад,,,,село,12631
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Балта-Казы,,,,село,976
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Бостон,,,,село,189
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Джаны-Джер,,,,село,2960
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Джийде,,,,село,4619
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Кара-Джыгач,,,,село,1017
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Кашкар-Маала,,,,село,553
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Кызыл-Багыш,,,,село,1175
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Кыргыз-Абад,,,,село,805
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Мундуз,,,,село,1940
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Найман,,,,село,635
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Таш-Булак,,,,село,175
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Тюрк-Абад,,,,село,2067
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Узбек-Абад,,,,село,762
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Чек,,,,село,1427
Кыргызстан,Джалал-Абадская,Сузакский,Сайпидин-Атабековский,Ширин,,,,село,734
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Сузак,,,,село,34670
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Арал,,,,село,2823
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Благовещенка,,,,село,6603
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Джаны-Дыйкан,,,,село,3084
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Достук,,,,село,2246
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Камыш-Башы,,,,село,1989
Кыргызстан,Джалал-Абадская,Сузакский,Сузакский,Садда,,,,село,1377
Кыргызстан,Джалал-Абадская,Сузакский,Кара-Дарыянский,Арал,,,,село,7057
Кыргызстан,Джалал-Абадская,Сузакский,Кара-Дарыянский,Тёш,,,,село,4914
Кыргызстан,Джалал-Абадская,Сузакский,Кара-Дарыянский,Чангыр-Таш,,,,село,5198
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Кок-Иримский,Арал,,,,село,2404
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Кок-Иримский,Бирдик,,,,село,1464
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Атайский,Атай,,,,село,1759
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Атайский,им.Карла Маркса,,,,село,784
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Каргалыкский,Казарман,,,,село,11850
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Каргалыкский,Макмал,,,,село,34
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Каргалыкский,Чет-Булак,,,,село,1364
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Сары-Булунский,Кара-Суу,,,,село,2148
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Сары-Булунский,Табылгыты,,,,село,1113
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Тогуз-Тороуский,Дедемель,,,,село,1084
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Тогуз-Тороуский,Кош-Булак,,,,село,558
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Тогуз-Тороуский,им.Ленина,,,,село,3391
Кыргызстан,Джалал-Абадская,Тогуз-Тороуский,Тогуз-Тороуский,Орнек,,,,село,118
Кыргызстан,Джалал-Абадская,Чаткальский,Чаткальский,Джаны-Базар,,,,село,2516
Кыргызстан,Джалал-Абадская,Чаткальский,Чаткальский,Ак-Таш,,,,село,1451
Кыргызстан,Джалал-Абадская,Чаткальский,Чаткальский,Беш-Арал,,,,село,0
Кыргызстан,Джалал-Абадская,Чаткальский,Чаткальский,Курулуш,,,,село,1943
Кыргызстан,Джалал-Абадская,Чаткальский,Чаткальский,Чандалаш,,,,село,321
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Каныш-Кыя,,,,село,2914
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Айгыр-Джал,,,,село,2000
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Башкы-Терек,,,,село,916
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Коргон-Сай,,,,село,931
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Кызыл-Токой,,,,село,1787
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Чакмак-Суу,,,,село,589
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Жер-Капчыгай,,,,село,834
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Кайын-Суу,,,,село,922
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Кара-Булак,,,,село,1051
Кыргызстан,Джалал-Абадская,Чаткальский,Каныш-Кыянский,Кара-Суу,,,,село,495
Кыргызстан,Джалал-Абадская,Чаткальский,Терек-Сайский,Терек-Сай,,,,село,1459
Кыргызстан,Джалал-Абадская,Чаткальский,Терек-Сайский,Ак-Терек,,,,село,1502
Кыргызстан,Джалал-Абадская,Чаткальский,Терек-Сайский,Болуш,,,,село,520
Кыргызстан,Джалал-Абадская,Чаткальский,Сумсарский,Сумсар,,,,село,2007
Кыргызстан,Джалал-Абадская,Чаткальский,Сумсарский,Мончок-Добо,,,,село,1240
Кыргызстан,Джалал-Абадская,Чаткальский,Сумсарский,Шекафтар,,,,село,2394
Кыргызстан,Джалал-Абадская,Чаткальский,Сумсарский,Биримдик,,,,село,403
Кыргызстан,Джалал-Абадская,Токтогульский,,Токтогул,,,,город,37110
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Кызыл-Озгёрюш,,,,село,2172
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Ан-Арык,,,,село,958
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Бель-Кара-Суу,,,,село,686
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Бууракан,,,,село,633
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Камыш-Башы,,,,село,1621
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Конур-Огюз,,,,село,579
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Кош-Таш,,,,село,1477
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Орто-Джон,,,,село,936
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Чеч-Дёбё,,,,село,549
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Шайык,,,,село,593
Кыргызстан,Джалал-Абадская,Токтогульский,Кызыл-Озгорушский,Ак-Жар,,,,село,1054
Кыргызстан,Джалал-Абадская,Токтогульский,Ничке-Сайский,Ничке-Сай,,,,село,2138
Кыргызстан,Джалал-Абадская,Токтогульский,Ничке-Сайский,Чоргочу,,,,село,1678
Кыргызстан,Джалал-Абадская,Токтогульский,Чолпон-Атинский,Чолпон-Ата,,,,село,1389
Кыргызстан,Джалал-Абадская,Токтогульский,Чолпон-Атинский,Ак-Тектир,,,,село,2450
Кыргызстан,Джалал-Абадская,Токтогульский,Чолпон-Атинский,Балыкты,,,,село,57
Кыргызстан,Джалал-Абадская,Токтогульский,Чолпон-Атинский,Кара-Кюнгёй,,,,село,1478
Кыргызстан,Джалал-Абадская,Токтогульский,Чолпон-Атинский,Кушчу-Суу,,,,село,495
Кыргызстан,Джалал-Абадская,Токтогульский,Чолпон-Атинский,Мазар-Суу,,,,село,1881
Кыргызстан,Джалал-Абадская,Токтогульский,Кетмень-Дебенский,Терек-Суу,,,,село,4700
Кыргызстан,Джалал-Абадская,Токтогульский,Кетмень-Дебенский,Чон-Арык,,,,село,3336
Кыргызстан,Джалал-Абадская,Токтогульский,Кетмень-Дебенский,Эшсай,,,,село,0
Кыргызстан,Джалал-Абадская,Токтогульский,Кетмень-Дебенский,Джаны-Арык,,,,село,0
Кыргызстан,Джалал-Абадская,Токтогульский,Кетмень-Дебенский,Кырк-Казык,,,,село,0
Кыргызстан,Джалал-Абадская,Токтогульский,Сары-Камышский,Бирлик,,,,село,874
Кыргызстан,Джалал-Абадская,Токтогульский,Сары-Камышский,Кётёрмё,,,,село,666
Кыргызстан,Джалал-Абадская,Токтогульский,Уч-Терекский,Уч-Терек,,,,село,3567
Кыргызстан,Джалал-Абадская,Токтогульский,Уч-Терекский,Джетиген,,,,село,2437
Кыргызстан,Джалал-Абадская,Токтогульский,Уч-Терекский,Кызыл-Ураан,,,,село,2808
Кыргызстан,Джалал-Абадская,Токтогульский,Уч-Терекский,Саргата,,,,село,2756
Кыргызстан,Джалал-Абадская,Токтогульский,Уч-Терекский,Такталык,,,,село,285
Кыргызстан,Джалал-Абадская,Токтогульский,Аралбаевский,Толук,,,,село,1057
Кыргызстан,Джалал-Абадская,Токтогульский,Аралбаевский,Алмалуу,,,,село,1043
Кыргызстан,Джалал-Абадская,Токтогульский,Аралбаевский,Ноот,,,,село,774
Кыргызстан,Джалал-Абадская,Токтогульский,Аралбаевский,Чаар-Таш,,,,село,458
Кыргызстан,Джалал-Абадская,Токтогульский,Абды Суеркуловский,Торкент,,,,село,5418
Кыргызстан,Джалал-Абадская,Токтогульский,Абды Суеркуловский,Кётёрмё,,,,село,1580
Кыргызстан,Джалал-Абадская,Токтогульский,Абды Суеркуловский,Кара-Джыгач,,,,село,3008
Кыргызстан,Джалал-Абадская,Токтогульский,Бель-Алдынский,Сары-Сегет,,,,село,2440
Кыргызстан,Джалал-Абадская,Токтогульский,Бель-Алдынский,Бель-Алды,,,,село,1255
Кыргызстан,Джалал-Абадская,Токтогульский,Бель-Алдынский,Коргон,,,,село,712
Кыргызстан,Иссык-Кульская,,,Каракол,,,,город,90719
Кыргызстан,Иссык-Кульская,,,Пристань-Пржевальск,,,,город,2917
Кыргызстан,Иссык-Кульская,,,Балыкчы,,,,город,57446
Кыргызстан,Иссык-Кульская,,,Орто-Токой,,,,город,495
Кыргызстан,Иссык-Кульская,Ак-Суйский,Караколский,Каракол,,,,село,1813
Кыргызстан,Иссык-Кульская,Ак-Суйский,Караколский,Чолпон,,,,село,1632
Кыргызстан,Иссык-Кульская,Ак-Суйский,Отрадненский,Отрадное,,,,село,1995
Кыргызстан,Иссык-Кульская,Ак-Суйский,Отрадненский,Орлиное,,,,село,1040
Кыргызстан,Иссык-Кульская,Ак-Суйский,Отрадненский,Шапак,,,,село,940
Кыргызстан,Иссык-Кульская,Ак-Суйский,Тепкенский,Тепке,,,,село,1064
Кыргызстан,Иссык-Кульская,Ак-Суйский,Тепкенский,Джылдыз,,,,село,963
Кыргызстан,Иссык-Кульская,Ак-Суйский,Тепкенский,Курбу,,,,село,1017
Кыргызстан,Иссык-Кульская,Ак-Суйский,Боз-Учукский,Нововознесеновка,,,,село,3620
Кыргызстан,Иссык-Кульская,Ак-Суйский,Боз-Учукский,Боз-Учук,,,,село,1240
Кыргызстан,Иссык-Кульская,Ак-Суйский,Боз-Учукский,Ичке-Джергез,,,,село,2160
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Булунский,Ак-Булун,,,,село,2640
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Булунский,Ак-Булак,,,,село,2370
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Булунский,Токтогул,,,,село,1328
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Булунский,Tюрген,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Жыргаланский,Жыргалан,,,,село,1003
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Чийский,Ак-Чий,,,,село,1657
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Чийский,Качыбек,,,,село,1043
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Чийский,Кек-Джайык,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Чийский,Кызыл-Джар,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Чийский,Советское,,,,село,1019
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кара-Джалский,Тегизчил,,,,село,1858
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кара-Джалский,Джаны-Арык,,,,село,2743
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кара-Джалский,Кара-Джал,,,,село,305
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кара-Джалский,Боз-Булун,,,,село,1393
Кыргызстан,Иссык-Кульская,Ак-Суйский,Октябрьский,Октябрьское,,,,село,2022
Кыргызстан,Иссык-Кульская,Ак-Суйский,Октябрьский,Джол-Колот,,,,село,3018
Кыргызстан,Иссык-Кульская,Ак-Суйский,Октябрьский,Отуз-Уул,,,,село,1423
Кыргызстан,Иссык-Кульская,Ак-Суйский,Октябрьский,Уч-Кайнар,,,,село,1124
Кыргызстан,Иссык-Кульская,Ак-Суйский,Берю-Башский,Берю-Баш,,,,село,2617
Кыргызстан,Иссык-Кульская,Ак-Суйский,Берю-Башский,Черик,,,,село,417
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Сууйский,Ак-Суу,,Теплоключенка,,село,14153
Кыргызстан,Иссык-Кульская,Ак-Суйский,Ак-Сууйский,Лесное,,,,село,222
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кереге-Ташский,Сары-Камыш,,,,село,2002
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кереге-Ташский,Кайырма-Арык,,,,село,1694
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кереге-Ташский,Кереге-Таш,,,,село,2982
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кереге-Ташский,Новоконстантиновка,,,,село,1095
Кыргызстан,Иссык-Кульская,Ак-Суйский,Кереге-Ташский,Пионер,,,,село,658
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Энильчек,,,,село,141
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Кен-Суу,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Койлуу,,,,село,6
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Кургак,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Май-Саз,,,,село,1
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Таш-Короо,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Энильчекский,Эчкили-Таш,,,,село,3
Кыргызстан,Иссык-Кульская,Ак-Суйский,Челпекский,Челпек,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Челпекский,Бурма-Суу,,,,село,0
Кыргызстан,Иссык-Кульская,Ак-Суйский,Челпекский,Таш-Кыя,,,,село,0
Кыргызстан,Иссык-Кульская,Жети-Огузский,Барскоонский,Барскоон,,,,село,8927
Кыргызстан,Иссык-Кульская,Жети-Огузский,Барскоонский,Каракол,,,,село,53
Кыргызстан,Иссык-Кульская,Жети-Огузский,Барскоонский,Кара - Сай,,,,село,56
Кыргызстан,Иссык-Кульская,Жети-Огузский,Барскоонский,Сеок,,,,село,2
Кыргызстан,Иссык-Кульская,Жети-Огузский,Тамгинский,Тамга,,,,село,3741
Кыргызстан,Иссык-Кульская,Жети-Огузский,Тамгинский,Тосор,,,,село,2728
Кыргызстан,Иссык-Кульская,Жети-Огузский,Дарканский,Даркан,,,,село,7194
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джаргылчакский,Ак-Терек,,,,село,4162
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джаргылчакский,Джениш,,,,село,3393
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джаргылчакский,Кичи-Джаргылчак,,,,село,3614
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джаргылчакский,Чон-Джаргылчак,,,,село,1067
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Джети-Огуз,,,,село,3926
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Ак-Кочкор,,,,село,1912
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Джеле-Дебе,,,,село,1272
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Джети-Огуз (Курорт),,,,село,281
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Кабак,,,,село,1379
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Талды-Булак,,,,село,0
Кыргызстан,Иссык-Кульская,Жети-Огузский,Джети-Огузский,Чырак,,,,село,1869
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ырдыкский,Алкым,,,,село,1245
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ырдыкский,Джон-Булак,,,,село,2071
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ырдыкский,Кытай,,Комсомольское,,село,710
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ырдыкский,Конкино,,,,село,748
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ырдыкский,Ырдык,,,,село,3033
Кыргызстан,Иссык-Кульская,Жети-Огузский,Липенский,Липенка,,,,село,1817
Кыргызстан,Иссык-Кульская,Жети-Огузский,Липенский,Богатыровка,,,,село,1188
Кыргызстан,Иссык-Кульская,Жети-Огузский,Липенский,Зеленый Гай,,,,село,99
Кыргызстан,Иссык-Кульская,Жети-Огузский,Липенский,Ичке-Булун,,,,село,1676
Кыргызстан,Иссык-Кульская,Жети-Огузский,Оргочорский,Оргочор,,,,село,2676
Кыргызстан,Иссык-Кульская,Жети-Огузский,Оргочорский,Боз-Бешик,,,,село,1468
Кыргызстан,Иссык-Кульская,Жети-Огузский,Оргочорский,Кургак-Айрык,,,,село,269
Кыргызстан,Иссык-Кульская,Жети-Огузский,Оргочорский,Подгорное,,,,село,971
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Дебенский,Мундуз,,,,село,573
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Дебенский,Ак-Дебе,,,,село,1504
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Дебенский,Ан-Остен,,,,село,1616
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Дебенский,Тилекмат,,,,село,3635
Кыргызстан,Иссык-Кульская,Жети-Огузский,Светлополянский,Светлая Поляна,,,,село,3235
Кыргызстан,Иссык-Кульская,Жети-Огузский,Светлополянский,Чон-Кызыл-Суу,,,,село,863
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Шыйракский,Ак-Шыйрак,,,,село,135
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Шыйракский,Культцентр,,,,село,184
Кыргызстан,Иссык-Кульская,Жети-Огузский,Ак-Шыйракский,Ыштык,,,,село,28
Кыргызстан,Иссык-Кульская,Жети-Огузский,Кызыл-Сууский,Кызыл-Суу,,,,село,15662
Кыргызстан,Иссык-Кульская,Жети-Огузский,Кызыл-Сууский,Жалгыз-Орюк,,,,село,1626
Кыргызстан,Иссык-Кульская,Жети-Огузский,Кызыл-Сууский,Кайнар,,,,село,427
Кыргызстан,Иссык-Кульская,Жети-Огузский,Кызыл-Сууский,Покровская Пристань,,,,село,248
Кыргызстан,Иссык-Кульская,Жети-Огузский,Алдашевский,Саруу,,,,село,8615
Кыргызстан,Иссык-Кульская,Жети-Огузский,Алдашевский,Джууку,,,,село,61
Кыргызстан,Иссык-Кульская,Жети-Огузский,Алдашевский,Иссык-Кель,,,,село,285
Кыргызстан,Иссык-Кульская,Иссык-Кульский,,Чолпон-Ата,,,,город,26545
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Темировский,Темировка,,,,село,5096
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Темировский,Кашат,,,,село,4414
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Садыр аке,Григорьевка,,,,село,6094
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Садыр аке,Григорьевская Пристань,,,,село,202
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Кум-Бельский,Корумду,,,,село,3339
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Кум-Бельский,Булан-Сегетту,,,,село,1697
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Кожоярский,Кожояр-Ата,,Семеновка,,село,3557
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Кожоярский,Коджояр,,,,село,2736
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Темировский,Тору-Айгыр,,,,село,2998
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Темировский,Кызыл-Орюк,,,,село,247
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Темировский,Сары-Камыш,,,,село,2788
Кыргызстан,Иссык-Кульская,Иссык-Кульский,Тамчынский,Тамчы,,,,село,2463
